InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,lenis,raisedLarynxEjective,loweredLarynxImplosive,click
1764,mani1292,mni,Manipuri,,0294,ʔ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-
1764,mani1292,mni,Manipuri,,02E5+02E9,˥˩,,,tone,ra,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,mani1292,mni,Manipuri,,02E7,˧,,,tone,ra,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,mani1292,mni,Manipuri,,02E9+02E5,˩˥,,,tone,ra,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,mani1292,mni,Manipuri,,0061,a,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1764,mani1292,mni,Manipuri,,0061+02D0,aː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1764,mani1292,mni,Manipuri,,0065+02D0,eː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1764,mani1292,mni,Manipuri,,0069,i,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1764,mani1292,mni,Manipuri,,0069+02D0,iː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1764,mani1292,mni,Manipuri,,006F+02D0,oː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1764,mani1292,mni,Manipuri,,0075,u,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1764,mani1292,mni,Manipuri,,0075+02D0,uː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1765,maon1238,nbi,Mao-Naga,,0062,b,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0062+0076,bv,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0064+007A,dz,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0064+032A,d̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0066,f,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,006A,j,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,006B,k,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,006C,l,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,006D,m,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,006E,n,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0070,p,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0070+0066,pf,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0072,r,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0074+0073,ts,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0074+032A,t̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0076,v,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0077,w,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,00E7,ç,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,0261,ɡ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,029D,ʝ,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1765,maon1238,nbi,Mao-Naga,,02E5,˥,,,tone,ra,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,maon1238,nbi,Mao-Naga,,02E7,˧,,,tone,ra,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,maon1238,nbi,Mao-Naga,,02E8,˨,,,tone,ra,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,maon1238,nbi,Mao-Naga,,02E9,˩,,,tone,ra,+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,maon1238,nbi,Mao-Naga,,0061,a,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1765,maon1238,nbi,Mao-Naga,,0065,e,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1765,maon1238,nbi,Mao-Naga,,0069,i,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1765,maon1238,nbi,Mao-Naga,,006F,o,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1765,maon1238,nbi,Mao-Naga,,0075,u,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1765,maon1238,nbi,Mao-Naga,,0259,ə,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0062,b,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0062+0324,b̤,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0063+00E7,cç,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0063+00E7+02B0,cçʰ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0064+007A,dz,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0064+0324+007A,d̤z,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0064+032A,d̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0064+032A+0324,d̪̤,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0066,f,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0068,h,,,consonant,ra,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,006A,j,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,006B,k,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,006B+02B0,kʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,006C,l,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,006C+0324,l̤,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,006D,m,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,006D+0324,m̤,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,006E+032A,n̪,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,006E+032A+0324,n̪̤,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0070,p,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0070+02B0,pʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0073,s,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0074+0073,ts,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0074+0073+02B0,tsʰ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0074+032A,t̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0074+032A+02B0,t̪ʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0077,w,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0077+0324,w̤,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,00E7,ç,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0256,ɖ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0256+0324,ɖ̤,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,025F+029D,ɟʝ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,025F+0324+029D,ɟ̤ʝ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0261,ɡ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0261+02B1,ɡʱ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0273,ɳ,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0273+0324,ɳ̤,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,027E,ɾ,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,027E+0324,ɾ̤,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,+,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0282,ʂ,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0288,ʈ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0288+02B0,ʈʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1766,mara1378,mar,Marathi,,0061,a,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0065,e,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0069,i,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0069+02D0,iː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,006F,o,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0075,u,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0075+02D0,uː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,00E6,æ,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,+,-,0,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0254,ɔ,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0259,ə,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0259+02D0,əː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0268,ɨ,,,vowel,ra,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
1766,mara1378,mar,Marathi,,0268+02D0,ɨː,,,vowel,ra,0,-,+,-,+,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
1767,miju1243,mxj,Mishmi,,0062,b,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0062+02B7,bʷ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,"-,+",-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0063+00E7,cç,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0063+00E7+02B0,cçʰ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,+,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0064+007A,dz,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0064+032A,d̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0064+032A+02B2,d̪ʲ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0068,h,,,consonant,ra,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,006A,j,,,consonant,ra,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,006B,k,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,006B+02B0,kʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,006B+0330,k̰,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,+,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,006C,l,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,006C+02B2,lʲ,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,006D,m,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,006E,n,,,consonant,ra,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0070,p,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0070+02B0,pʰ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0070+02B7,pʷ,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,"-,+",-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0070+0330,p̰,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,+,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0072,r,,,consonant,ra,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0073,s,,,consonant,ra,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0074+0073,ts,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0074+0073+02B0,tsʰ,,,consonant,ra,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1767,miju1243,mxj,Mishmi,,0074+032A,t̪,,,consonant,ra,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,+,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
